0.4648,2020/9/2
0,2020/9/2
0.5267,2020/9/2
0.5983,2020/9/2
0,2020/9/2
-0.2023,2020/9/2
0.128,2020/9/2
0.5106,2020/9/2
0.8687,2020/9/2
0.765,2020/9/2
0.9231,2020/9/2
0.6331,2020/9/2
0.8096,2020/9/2
0.2732,2020/9/2
0.9631,2020/9/2
0.9631,2020/9/2
0.0772,2020/9/2
0,2020/9/2
0,2020/9/2
0.3595,2020/9/2
-0.2732,2020/9/2
0.6597,2020/9/2
-0.5719,2020/9/2
0.128,2020/9/2
0.4019,2020/9/2
0.3612,2020/9/2
0,2020/9/2
0.34,2020/9/2
0.6696,2020/9/2
0.4404,2020/9/2
0,2020/9/2
0.4003,2020/9/2
0.8316,2020/9/2
-0.6369,2020/9/2
0.6183,2020/9/2
0.296,2020/9/2
0.0772,2020/9/2
-0.8316,2020/9/2
0.5994,2020/9/2
0.658,2020/9/2
-0.7717,2020/9/2
0,2020/9/2
0,2020/9/2
0,2020/9/2
0,2020/9/2
-0.5423,2020/9/2
0,2020/9/2
0.2023,2020/9/2
-0.7506,2020/9/2
-0.0516,2020/9/2
0.8073,2020/9/2
0.8516,2020/9/2
0.9401,2020/9/2
0,2020/9/2
0,2020/9/2
0.5562,2020/9/2
0,2020/9/2
0,2020/9/2
0.128,2020/9/2
0,2020/9/2
0.9226,2020/9/2
0.6597,2020/9/2
0,2020/9/2
-0.6369,2020/9/2
0,2020/9/2
0,2020/9/2
-0.7964,2020/9/2
-0.516,2020/9/2
0,2020/9/2
0.7096,2020/9/2
-0.9809,2020/9/2
-0.8178,2020/9/2
0.6767,2020/9/2
0.8442,2020/9/2
-0.6124,2020/9/2
-0.0258,2020/9/2
0.8122,2020/9/2
0.68,2020/9/2
0.6369,2020/9/2
0.4926,2020/9/2
0,2020/9/2
0.765,2020/9/2
0,2020/9/2
0.9055,2020/9/2
0.296,2020/9/2
0.6369,2020/9/3
0.4003,2020/9/3
0.5207,2020/9/3
0.765,2020/9/3
0,2020/9/3
0.9367,2020/9/3
0.6278,2020/9/3
0,2020/9/3
0.0688,2020/9/3
0,2020/9/3
0,2020/9/3
0.9022,2020/9/3
0,2020/9/3
0.5994,2020/9/3
0.1531,2020/9/3
0,2020/9/3
0.5255,2020/9/3
-0.3382,2020/9/3
0,2020/9/3
0.706,2020/9/3
0.706,2020/9/3
-0.471,2020/9/3
0,2020/9/3
0.936,2020/9/3
0,2020/9/3
0,2020/9/3
0.5106,2020/9/3
0,2020/9/3
0,2020/9/3
0.4869,2020/9/3
0,2020/9/3
0.8977,2020/9/3
0.8433,2020/9/3
0.8399,2020/9/3
-0.6486,2020/9/3
0.9567,2020/9/3
0,2020/9/3
0,2020/9/3
-0.4404,2020/9/3
0.7125,2020/9/3
0.4201,2020/9/3
0,2020/9/3
0.7964,2020/9/3
0,2020/9/3
0,2020/9/3
0.6369,2020/9/3
-0.6083,2020/9/3
0.802,2020/9/3
0.8997,2020/9/3
0.3182,2020/9/3
0.3612,2020/9/3
0.7096,2020/9/3
-0.1779,2020/9/3
0.8074,2020/9/3
0.765,2020/9/3
0.765,2020/9/3
-0.0516,2020/9/3
0.6369,2020/9/3
0.8271,2020/9/3
-0.471,2020/9/3
0.4215,2020/9/3
0,2020/9/3
-0.128,2020/9/3
-0.1531,2020/9/3
-0.3313,2020/9/3
0,2020/9/3
0.5574,2020/9/3
0.5473,2020/9/3
0.765,2020/9/3
0.3544,2020/9/3
0.168,2020/9/3
-0.8625,2020/9/3
-0.2023,2020/9/3
0.7755,2020/9/3
0.907,2020/9/3
0.7821,2020/9/3
0.8885,2020/9/3
0,2020/9/3
0.6774,2020/9/3
0.6369,2020/9/3
0,2020/9/3
0,2020/9/3
0.8625,2020/9/3
0,2020/9/3
0.3695,2020/9/3
0.9081,2020/9/3
0,2020/9/3
0.0772,2020/9/3
0.8628,2020/9/3
0.8122,2020/9/3
-0.8256,2020/9/4
-0.1779,2020/9/4
0,2020/9/4
0.6369,2020/9/4
0,2020/9/4
0.4215,2020/9/4
0.8689,2020/9/4
0.4588,2020/9/4
0,2020/9/4
-0.4717,2020/9/4
0.34,2020/9/4
0,2020/9/4
0.4588,2020/9/4
0.7964,2020/9/4
0.4168,2020/9/4
0,2020/9/4
0.7959,2020/9/4
0.6486,2020/9/4
0,2020/9/4
0.4574,2020/9/4
0.4767,2020/9/4
0.7065,2020/9/4
0.2003,2020/9/4
0.9345,2020/9/4
0.6696,2020/9/4
0.8777,2020/9/4
0.7959,2020/9/4
0,2020/9/4
0,2020/9/4
0,2020/9/4
0.34,2020/9/4
0,2020/9/4
0,2020/9/4
-0.5719,2020/9/4
0.3182,2020/9/4
0.836,2020/9/4
0.3612,2020/9/4
0.8271,2020/9/4
0.9373,2020/9/4
0.8834,2020/9/4
0.8834,2020/9/4
0.5994,2020/9/4
0.4939,2020/9/4
-0.4019,2020/9/4
0.6901,2020/9/4
0.1506,2020/9/4
0.5267,2020/9/4
0.8101,2020/9/4
0,2020/9/4
0.372,2020/9/4
0.2263,2020/9/4
0.2732,2020/9/4
0.9499,2020/9/4
-0.1779,2020/9/4
0.8748,2020/9/4
0,2020/9/4
0.8636,2020/9/4
0,2020/9/4
0.9561,2020/9/4
0.3595,2020/9/4
0,2020/9/4
0.6249,2020/9/4
-0.0258,2020/9/4
0.6597,2020/9/4
0.6597,2020/9/4
0,2020/9/4
-0.717,2020/9/4
0.8439,2020/9/4
0.9081,2020/9/4
0,2020/9/4
0.6588,2020/9/4
0,2020/9/4
0.7269,2020/9/4
0.3182,2020/9/4
0.9705,2020/9/4
-0.25,2020/9/4
0.4019,2020/9/4
0.1027,2020/9/4
0.636,2020/9/4
0.93,2020/9/4
-0.5229,2020/9/4
-0.8883,2020/9/4
0.6696,2020/9/4
0.3695,2020/9/4
-0.5864,2020/9/4
0,2020/9/4
0.9243,2020/9/4
0,2020/9/4
0,2020/9/4
0.4215,2020/9/4
0,2020/9/5
0,2020/9/5
0.6996,2020/9/5
0.8309,2020/9/5
0,2020/9/5
0,2020/9/5
0,2020/9/5
0,2020/9/5
-0.7184,2020/9/5
0,2020/9/5
0,2020/9/5
0.5859,2020/9/5
0.2808,2020/9/5
-0.7088,2020/9/5
0,2020/9/5
-0.3182,2020/9/5
0.8679,2020/9/5
0.743,2020/9/5
0.9057,2020/9/5
-0.3182,2020/9/5
-0.836,2020/9/5
0.7184,2020/9/5
0,2020/9/5
0.4019,2020/9/5
0.4588,2020/9/5
0.6577,2020/9/5
0.6369,2020/9/5
-0.5526,2020/9/5
-0.7506,2020/9/5
0.4767,2020/9/5
0.1779,2020/9/5
0,2020/9/5
0.4404,2020/9/5
0.4215,2020/9/5
-0.5994,2020/9/5
-0.1759,2020/9/5
-0.7579,2020/9/5
0.6674,2020/9/5
-0.3164,2020/9/5
0.4926,2020/9/5
0.4926,2020/9/5
0.4003,2020/9/5
0.8682,2020/9/5
0,2020/9/5
0.9258,2020/9/5
0.6249,2020/9/5
0,2020/9/5
0.5994,2020/9/5
0.8858,2020/9/5
0.7592,2020/9/5
0.9427,2020/9/5
0,2020/9/5
0.8689,2020/9/5
0.5815,2020/9/5
0.504,2020/9/5
0.9242,2020/9/5
0.836,2020/9/5
-0.6696,2020/9/5
-0.7845,2020/9/5
0.34,2020/9/5
-0.0516,2020/9/5
0,2020/9/5
0.0258,2020/9/5
0.2263,2020/9/5
0,2020/9/5
0.593,2020/9/5
0.5346,2020/9/5
0.3365,2020/9/5
0.25,2020/9/5
-0.9891,2020/9/5
0.4404,2020/9/5
0,2020/9/5
0.2732,2020/9/5
-0.2484,2020/9/5
0.3612,2020/9/5
0,2020/9/5
0.5859,2020/9/5
0.9531,2020/9/5
0.8481,2020/9/5
0,2020/9/5
0.7777,2020/9/5
0,2020/9/5
0.8016,2020/9/5
0.4215,2020/9/5
-0.6808,2020/9/5
0.3094,2020/9/5
0,2020/9/5
0.8074,2020/9/5
-0.4939,2020/9/5
0.4404,2020/9/5
0,2020/9/6
0.0772,2020/9/6
0.34,2020/9/6
0,2020/9/6
0.2263,2020/9/6
0.765,2020/9/6
0.5719,2020/9/6
0,2020/9/6
0,2020/9/6
0,2020/9/6
0.9493,2020/9/6
-0.5093,2020/9/6
0.9299,2020/9/6
0.308,2020/9/6
0,2020/9/6
0,2020/9/6
0.7394,2020/9/6
0,2020/9/6
0,2020/9/6
0.7513,2020/9/6
0.3182,2020/9/6
-0.3802,2020/9/6
0,2020/9/6
0.2942,2020/9/6
0,2020/9/6
0.3612,2020/9/6
0.6249,2020/9/6
0.9208,2020/9/6
0.2732,2020/9/6
0,2020/9/6
0,2020/9/6
0.4588,2020/9/6
0.9134,2020/9/6
0.6369,2020/9/6
0.9096,2020/9/6
0.982,2020/9/6
0,2020/9/6
0.4215,2020/9/6
0.8908,2020/9/6
0.34,2020/9/6
0.5719,2020/9/6
0,2020/9/6
0.8976,2020/9/6
0,2020/9/6
0.743,2020/9/6
0.6239,2020/9/6
0.9382,2020/9/6
-0.34,2020/9/6
0,2020/9/6
0,2020/9/6
0.6705,2020/9/6
0.7052,2020/9/6
0.5106,2020/9/6
0.5562,2020/9/6
0,2020/9/6
0,2020/9/6
0,2020/9/6
-0.5905,2020/9/6
0,2020/9/6
0.9796,2020/9/6
0.8585,2020/9/6
-0.1007,2020/9/6
0.0772,2020/9/6
0,2020/9/6
0.6588,2020/9/6
0,2020/9/6
0.565,2020/9/6
0.3612,2020/9/6
-0.8268,2020/9/6
0,2020/9/6
0,2020/9/6
0.966,2020/9/6
-0.4724,2020/9/6
0.4019,2020/9/6
-0.4404,2020/9/6
-0.7788,2020/9/6
0.9186,2020/9/6
0.4019,2020/9/6
0.9047,2020/9/6
-0.5267,2020/9/6
0,2020/9/6
0.8934,2020/9/6
0.9224,2020/9/6
-0.5423,2020/9/6
0.6486,2020/9/6
0.5994,2020/9/6
0.5719,2020/9/6
-0.9813,2020/9/6
0.8805,2020/9/6
0.1511,2020/9/6
0.8776,2020/9/7
0.34,2020/9/7
0,2020/9/7
-0.6908,2020/9/7
0.34,2020/9/7
0.4939,2020/9/7
0.4588,2020/9/7
0,2020/9/7
0.515,2020/9/7
-0.5106,2020/9/7
0,2020/9/7
0.5859,2020/9/7
0.765,2020/9/7
0.296,2020/9/7
0,2020/9/7
0.8779,2020/9/7
-0.34,2020/9/7
0.6369,2020/9/7
0.7027,2020/9/7
0,2020/9/7
0.9198,2020/9/7
0.34,2020/9/7
0,2020/9/7
0,2020/9/7
0,2020/9/7
0.6242,2020/9/7
0,2020/9/7
0,2020/9/7
0.8555,2020/9/7
0.7059,2020/9/7
0.8204,2020/9/7
0,2020/9/7
0.4003,2020/9/7
0.5574,2020/9/7
0,2020/9/7
0.3578,2020/9/7
0,2020/9/7
-0.3527,2020/9/7
0.9117,2020/9/7
0.8101,2020/9/7
0.8101,2020/9/7
0.6369,2020/9/7
0.2225,2020/9/7
0.9653,2020/9/7
0.8858,2020/9/7
0,2020/9/7
0,2020/9/7
0.636,2020/9/7
0.7424,2020/9/7
0.8883,2020/9/7
0.7772,2020/9/7
0.7125,2020/9/7
0.7778,2020/9/7
0.9236,2020/9/7
0.2732,2020/9/7
0.3802,2020/9/7
-0.9257,2020/9/7
0.5951,2020/9/7
-0.34,2020/9/7
0,2020/9/7
0.1779,2020/9/7
-0.296,2020/9/7
0.6486,2020/9/7
0.7713,2020/9/7
-0.8481,2020/9/7
0.7579,2020/9/7
0,2020/9/7
0,2020/9/7
0.4588,2020/9/7
0.7777,2020/9/7
0.4215,2020/9/7
-0.2732,2020/9/7
0.5067,2020/9/7
0.4019,2020/9/7
0.701,2020/9/7
0.836,2020/9/7
-0.9258,2020/9/7
0.0923,2020/9/7
0.743,2020/9/7
0.4199,2020/9/7
0.0516,2020/9/7
-0.3818,2020/9/7
0.3361,2020/9/7
-0.4215,2020/9/7
0.7717,2020/9/7
0.25,2020/9/7
0,2020/9/7
0.9522,2020/9/7
-0.8074,2020/9/7
0.9311,2020/9/7
0.4215,2020/9/8
0.34,2020/9/8
0,2020/9/8
0.4329,2020/9/8
0,2020/9/8
0.1007,2020/9/8
0.8316,2020/9/8
0.34,2020/9/8
0,2020/9/8
0.4588,2020/9/8
0,2020/9/8
0.4199,2020/9/8
0.5859,2020/9/8
0,2020/9/8
0.4939,2020/9/8
0.6597,2020/9/8
0.8583,2020/9/8
0.9175,2020/9/8
0.5859,2020/9/8
-0.5423,2020/9/8
0.34,2020/9/8
0.5106,2020/9/8
0,2020/9/8
0,2020/9/8
0.9256,2020/9/8
0.4374,2020/9/8
0.5147,2020/9/8
0,2020/9/8
0.802,2020/9/8
0.6369,2020/9/8
0.6486,2020/9/8
0.2263,2020/9/8
-0.4019,2020/9/8
0.6229,2020/9/8
0.9389,2020/9/8
0,2020/9/8
0,2020/9/8
-0.0191,2020/9/8
0,2020/9/8
0.5255,2020/9/8
0,2020/9/8
0.007,2020/9/8
0.9493,2020/9/8
0,2020/9/8
0.9408,2020/9/8
0.1027,2020/9/8
0,2020/9/8
0,2020/9/8
0,2020/9/8
0,2020/9/8
0.765,2020/9/8
0,2020/9/8
0.2714,2020/9/8
0,2020/9/8
0.6696,2020/9/8
0.8126,2020/9/8
0.3612,2020/9/8
0,2020/9/8
0.6908,2020/9/8
0.9538,2020/9/8
0.4588,2020/9/8
-0.5994,2020/9/8
-0.3182,2020/9/8
-0.3412,2020/9/8
0.8979,2020/9/8
0.3182,2020/9/8
0,2020/9/8
-0.7729,2020/9/8
0.3612,2020/9/8
-0.0516,2020/9/8
0.9831,2020/9/8
-0.7976,2020/9/8
0.636,2020/9/8
-0.6808,2020/9/8
0.8555,2020/9/8
-0.3595,2020/9/8
0.7467,2020/9/8
0.8948,2020/9/8
0.8118,2020/9/8
0.9188,2020/9/8
-0.3182,2020/9/8
0.4767,2020/9/8
-0.6124,2020/9/8
0.8481,2020/9/8
0,2020/9/8
-0.6808,2020/9/8
0,2020/9/8
0,2020/9/8
0,2020/9/8
0.4404,2020/9/8
0,2020/9/9
0,2020/9/9
0,2020/9/9
0.3612,2020/9/9
0,2020/9/9
-0.041,2020/9/9
-0.6467,2020/9/9
0,2020/9/9
0.7783,2020/9/9
-0.6037,2020/9/9
0,2020/9/9
0,2020/9/9
0,2020/9/9
0.34,2020/9/9
0.0258,2020/9/9
0.7263,2020/9/9
0,2020/9/9
0.6696,2020/9/9
0.3382,2020/9/9
0.0258,2020/9/9
0.765,2020/9/9
0.4019,2020/9/9
0.9015,2020/9/9
0.34,2020/9/9
-0.1759,2020/9/9
0.8316,2020/9/9
0.6249,2020/9/9
0.968,2020/9/9
0.3612,2020/9/9
0,2020/9/9
0.34,2020/9/9
0.8521,2020/9/9
-0.8057,2020/9/9
0.4559,2020/9/9
0.6114,2020/9/9
0.7096,2020/9/9
-0.7579,2020/9/9
-0.6588,2020/9/9
0.0258,2020/9/9
0.5719,2020/9/9
0.7482,2020/9/9
0.9413,2020/9/9
0,2020/9/9
0,2020/9/9
0.2225,2020/9/9
0.9244,2020/9/9
-0.3182,2020/9/9
0.8555,2020/9/9
-0.3147,2020/9/9
0.5849,2020/9/9
0.7115,2020/9/9
0.2732,2020/9/9
0.4493,2020/9/9
0.6124,2020/9/9
0.75,2020/9/9
0.4215,2020/9/9
0.7172,2020/9/9
-0.1779,2020/9/9
-0.8126,2020/9/9
0.1531,2020/9/9
-0.4404,2020/9/9
0.9274,2020/9/9
0.8074,2020/9/9
-0.5191,2020/9/9
0.636,2020/9/9
0.8122,2020/9/9
0.717,2020/9/9
-0.6487,2020/9/9
0,2020/9/9
0.826,2020/9/9
-0.4344,2020/9/9
-0.0516,2020/9/9
0.9335,2020/9/9
0.2732,2020/9/9
0.3612,2020/9/9
0.7556,2020/9/9
-0.6124,2020/9/9
0.5859,2020/9/9
0,2020/9/9
0.8164,2020/9/9
0.5859,2020/9/9
0.0258,2020/9/9
0.4404,2020/9/9
0,2020/9/9
0.2212,2020/9/9
0,2020/9/9
0.8356,2020/9/9
0.8591,2020/9/9
0.4767,2020/9/9
-0.3612,2020/9/9
-0.5562,2020/9/10
0.6124,2020/9/10
0.7096,2020/9/10
0.4939,2020/9/10
0,2020/9/10
0,2020/9/10
0.2732,2020/9/10
-0.5859,2020/9/10
0,2020/9/10
0,2020/9/10
0,2020/9/10
-0.504,2020/9/10
0.4404,2020/9/10
0,2020/9/10
0.9022,2020/9/10
0.5719,2020/9/10
0.2732,2020/9/10
0,2020/9/10
0.7574,2020/9/10
0.4939,2020/9/10
0.3182,2020/9/10
0.34,2020/9/10
0.7714,2020/9/10
0.2732,2020/9/10
0.8306,2020/9/10
-0.4215,2020/9/10
0.3182,2020/9/10
-0.546,2020/9/10
0,2020/9/10
0.3818,2020/9/10
0.6553,2020/9/10
0.5106,2020/9/10
0.8442,2020/9/10
0,2020/9/10
0.6341,2020/9/10
-0.5466,2020/9/10
0.6249,2020/9/10
0,2020/9/10
-0.2263,2020/9/10
0.7579,2020/9/10
0,2020/9/10
0,2020/9/10
0,2020/9/10
0.5267,2020/9/10
0,2020/9/10
0.3089,2020/9/10
-0.8555,2020/9/10
0.3612,2020/9/10
0.5106,2020/9/10
-0.953,2020/9/10
0,2020/9/10
-0.6736,2020/9/10
0.7717,2020/9/10
-0.5538,2020/9/10
0,2020/9/10
0,2020/9/10
-0.8126,2020/9/10
-0.34,2020/9/10
-0.9595,2020/9/10
0,2020/9/10
0.8146,2020/9/10
-0.2732,2020/9/10
0.5994,2020/9/10
-0.5267,2020/9/10
0.743,2020/9/10
0.6808,2020/9/10
0.7371,2020/9/10
0.9094,2020/9/10
0.7678,2020/9/10
0.8885,2020/9/10
0.8176,2020/9/10
0.3612,2020/9/10
0.5411,2020/9/10
0.8271,2020/9/10
-0.1027,2020/9/10
0,2020/9/10
-0.7177,2020/9/10
0.7003,2020/9/10
0.7506,2020/9/10
0.7418,2020/9/10
0.128,2020/9/10
0.9124,2020/9/10
-0.6369,2020/9/10
-0.296,2020/9/10
0.6369,2020/9/10
-0.6369,2020/9/10
0.0258,2020/9/10
0.9217,2020/9/10
0.9217,2020/9/10
0.9217,2020/9/10
0,2020/9/11
0.3365,2020/9/11
0.6369,2020/9/11
0,2020/9/11
0,2020/9/11
0.7177,2020/9/11
0,2020/9/11
-0.6833,2020/9/11
-0.5972,2020/9/11
0.6697,2020/9/11
0,2020/9/11
0.0772,2020/9/11
0.8885,2020/9/11
-0.6114,2020/9/11
0.2263,2020/9/11
0.4588,2020/9/11
0,2020/9/11
0,2020/9/11
0,2020/9/11
0.3612,2020/9/11
0,2020/9/11
-0.5423,2020/9/11
0.6249,2020/9/11
-0.4404,2020/9/11
-0.0972,2020/9/11
0.34,2020/9/11
0.3612,2020/9/11
0.34,2020/9/11
-0.5067,2020/9/11
-0.5106,2020/9/11
0.2495,2020/9/11
0.34,2020/9/11
-0.509,2020/9/11
0,2020/9/11
0.6988,2020/9/11
-0.8668,2020/9/11
0.34,2020/9/11
0.6467,2020/9/11
0,2020/9/11
0.5106,2020/9/11
0.4019,2020/9/11
-0.7765,2020/9/11
0,2020/9/11
-0.5719,2020/9/11
-0.6808,2020/9/11
0.8622,2020/9/11
0.5562,2020/9/11
0,2020/9/11
0.4215,2020/9/11
0.296,2020/9/11
0.787,2020/9/11
-0.4753,2020/9/11
-0.4019,2020/9/11
0,2020/9/11
0.2732,2020/9/11
-0.2263,2020/9/11
-0.9531,2020/9/11
0.659,2020/9/11
-0.4404,2020/9/11
0.4738,2020/9/11
0.783,2020/9/11
-0.5106,2020/9/11
-0.2263,2020/9/11
0.7067,2020/9/11
0.5106,2020/9/11
0,2020/9/11
0.8316,2020/9/11
0.8442,2020/9/11
-0.4404,2020/9/11
0,2020/9/11
-0.6779,2020/9/11
-0.5994,2020/9/11
-0.7783,2020/9/11
0.9318,2020/9/11
0.4019,2020/9/11
0.743,2020/9/11
0.5574,2020/9/11
0,2020/9/11
-0.8797,2020/9/11
0,2020/9/11
-0.25,2020/9/11
-0.9508,2020/9/11
-0.6444,2020/9/11
0.8842,2020/9/11
-0.8225,2020/9/11
0,2020/9/11
0.9545,2020/9/11
-0.34,2020/9/11
0.859,2020/9/11
0.1759,2020/9/11
-0.3716,2020/9/12
0.8807,2020/9/12
0.4404,2020/9/12
-0.8802,2020/9/12
0.34,2020/9/12
-0.5267,2020/9/12
0.7635,2020/9/12
-0.8547,2020/9/12
0,2020/9/12
0,2020/9/12
0.9251,2020/9/12
-0.4767,2020/9/12
-0.5627,2020/9/12
0.4404,2020/9/12
-0.7269,2020/9/12
-0.2023,2020/9/12
0.4926,2020/9/12
0.7959,2020/9/12
-0.6597,2020/9/12
0,2020/9/12
0.5267,2020/9/12
0.5719,2020/9/12
0.5972,2020/9/12
0,2020/9/12
0,2020/9/12
0,2020/9/12
0.34,2020/9/12
0.5389,2020/9/12
0.3804,2020/9/12
-0.2924,2020/9/12
-0.2263,2020/9/12
-0.4019,2020/9/12
0.2422,2020/9/12
0.9765,2020/9/12
0.8625,2020/9/12
0.296,2020/9/12
0.7351,2020/9/12
-0.8074,2020/9/12
0,2020/9/12
-0.7067,2020/9/12
0.9081,2020/9/12
0.7125,2020/9/12
0.6121,2020/9/12
0.2023,2020/9/12
-0.3939,2020/9/12
-0.5252,2020/9/12
0.4278,2020/9/12
-0.91,2020/9/12
0.6486,2020/9/12
-0.6598,2020/9/12
-0.7568,2020/9/12
0.3182,2020/9/12
-0.5242,2020/9/12
0.8807,2020/9/12
0.6249,2020/9/12
0.865,2020/9/12
-0.0772,2020/9/12
0.34,2020/9/12
-0.7506,2020/9/12
0.932,2020/9/12
0.8126,2020/9/12
0,2020/9/12
0.6705,2020/9/12
0.0701,2020/9/12
0,2020/9/12
0,2020/9/12
-0.875,2020/9/12
-0.326,2020/9/12
0.128,2020/9/12
0.5799,2020/9/12
0.4939,2020/9/12
0.7777,2020/9/12
0.6486,2020/9/12
0.6369,2020/9/12
0.1779,2020/9/12
-0.8225,2020/9/12
0,2020/9/12
0.8561,2020/9/12
0.3595,2020/9/12
0.2462,2020/9/12
-0.8316,2020/9/12
0.765,2020/9/12
0.8519,2020/9/12
0,2020/9/12
0.3804,2020/9/12
0.4404,2020/9/12
0.4767,2020/9/12
0.296,2020/9/12
0.5995,2020/9/12
0.5995,2020/9/12
0,2020/9/13
-0.6597,2020/9/13
0.6351,2020/9/13
0.8316,2020/9/13
0,2020/9/13
-0.296,2020/9/13
-0.9147,2020/9/13
-0.6597,2020/9/13
0.4003,2020/9/13
0.3612,2020/9/13
0.6369,2020/9/13
0,2020/9/13
0.4559,2020/9/13
0.8481,2020/9/13
0.946,2020/9/13
0.1779,2020/9/13
0.9299,2020/9/13
0.9147,2020/9/13
0.836,2020/9/13
0.6249,2020/9/13
0,2020/9/13
0,2020/9/13
0,2020/9/13
0.3802,2020/9/13
0.3595,2020/9/13
0.516,2020/9/13
0.34,2020/9/13
0.5562,2020/9/13
0.4767,2020/9/13
0.5411,2020/9/13
0.7579,2020/9/13
-0.09,2020/9/13
0.0772,2020/9/13
0.9381,2020/9/13
0.8627,2020/9/13
0,2020/9/13
-0.2023,2020/9/13
-0.2023,2020/9/13
-0.8735,2020/9/13
0.2732,2020/9/13
0.9274,2020/9/13
-0.5994,2020/9/13
0.8316,2020/9/13
0.743,2020/9/13
0.2023,2020/9/13
0.5255,2020/9/13
0.8526,2020/9/13
0,2020/9/13
0.6369,2020/9/13
0.6369,2020/9/13
0,2020/9/13
-0.1984,2020/9/13
0.579,2020/9/13
-0.1779,2020/9/13
0.8974,2020/9/13
0.6239,2020/9/13
0.3182,2020/9/13
0.765,2020/9/13
0.9136,2020/9/13
0.1027,2020/9/13
0,2020/9/13
-0.4019,2020/9/13
0,2020/9/13
-0.5803,2020/9/13
-0.824,2020/9/13
-0.4981,2020/9/13
0,2020/9/13
0.7845,2020/9/13
0.6486,2020/9/13
-0.1779,2020/9/13
0.6901,2020/9/13
0.4939,2020/9/13
0,2020/9/13
0.8415,2020/9/13
0.128,2020/9/13
0.5307,2020/9/13
0,2020/9/13
0.9001,2020/9/13
0.7263,2020/9/13
0.8591,2020/9/13
0.5574,2020/9/13
0.6908,2020/9/13
0.4158,2020/9/13
0.3565,2020/9/13
0.4471,2020/9/13
-0.8718,2020/9/13
0.5461,2020/9/13
0,2020/9/13
0.9381,2020/9/13
0,2020/9/13
-0.6486,2020/9/14
0.3612,2020/9/14
0.836,2020/9/14
0.5204,2020/9/14
0.296,2020/9/14
0,2020/9/14
-0.2263,2020/9/14
0.3612,2020/9/14
0.0258,2020/9/14
0.6249,2020/9/14
0.5267,2020/9/14
0,2020/9/14
0.4939,2020/9/14
-0.5859,2020/9/14
0,2020/9/14
0.4939,2020/9/14
0.8002,2020/9/14
0,2020/9/14
0,2020/9/14
0.4939,2020/9/14
0.6369,2020/9/14
0.7925,2020/9/14
0.4199,2020/9/14
0.765,2020/9/14
0.7964,2020/9/14
0,2020/9/14
0.3182,2020/9/14
-0.5255,2020/9/14
0,2020/9/14
0.5562,2020/9/14
0.5423,2020/9/14
0.7506,2020/9/14
0.5603,2020/9/14
0.9401,2020/9/14
0,2020/9/14
0,2020/9/14
-0.2023,2020/9/14
-0.1779,2020/9/14
0.9062,2020/9/14
0,2020/9/14
0.4939,2020/9/14
0.1154,2020/9/14
-0.2255,2020/9/14
0.811,2020/9/14
0,2020/9/14
0,2020/9/14
0.9017,2020/9/14
0.2462,2020/9/14
0.6229,2020/9/14
0,2020/9/14
0.7163,2020/9/14
-0.8729,2020/9/14
-0.3863,2020/9/14
0.6705,2020/9/14
0.7621,2020/9/14
-0.1027,2020/9/14
0,2020/9/14
